n_robots,mode,variant,ssp_ms,iterq,cpu_limit,container,t_rel_s,cpu_percent,mem_mb,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
4,continuous,rr,,,,robot1-sidecar,28,1.23,80.94,0.0,0.094,0.503,0.506
4,continuous,rr,,,,robot1-sidecar,29,1.61,81.03,0.0,0.098,0.509,0.509
4,continuous,rr,,,,robot1-sidecar,30,1.73,81.16,0.0,0.098,0.515,0.511
4,continuous,rr,,,,robot1-sidecar,31,1.46,81.24,0.0,0.102,0.521,0.514
4,continuous,rr,,,,robot1-sidecar,32,1.0,81.2,0.0,0.102,0.526,0.515
4,continuous,rr,,,,robot1-sidecar,33,1.15,80.92,0.0,0.105,0.533,0.518
4,continuous,rr,,,,robot1-sidecar,34,1.1,80.88,0.0,0.105,0.538,0.52
4,continuous,rr,,,,robot1-sidecar,35,1.63,81.11,0.0,0.109,0.545,0.523
4,continuous,rr,,,,robot1-sidecar,36,2.1,80.95,0.0,0.109,0.55,0.525
4,continuous,rr,,,,robot1-sidecar,37,1.63,81.3,0.0,0.113,0.556,0.527
4,continuous,rr,,,,robot1-sidecar,38,1.81,81.21,0.0,0.113,0.562,0.529
4,continuous,rr,,,,robot1-sidecar,39,2.01,81.02,0.0,0.117,0.568,0.532
4,continuous,rr,,,,robot1-sidecar,40,4.42,79.38,0.0,0.117,0.58,0.544
4,continuous,rr,,,,robot1-sidecar,41,2.9,79.73,0.0,0.125,0.61,0.583
4,continuous,rr,,,,robot1-sidecar,42,1.91,80.17,0.0,0.125,0.631,0.608
4,continuous,rr,,,,robot1-sidecar,43,3.09,79.7,0.0,0.133,0.656,0.639
4,continuous,rr,,,,robot1-sidecar,44,3.04,79.44,0.0,0.133,0.678,0.664
4,continuous,rr,,,,robot1-sidecar,45,2.09,80.16,0.0,0.145,0.695,0.681
4,continuous,rr,,,,robot1-sidecar,46,1.64,79.91,0.0,0.145,0.701,0.683
4,continuous,rr,,,,robot1-sidecar,47,1.64,79.39,0.0,0.148,0.709,0.686
4,continuous,rr,,,,robot1-sidecar,48,1.6,79.65,0.0,0.148,0.714,0.688
4,continuous,rr,,,,robot1-sidecar,49,1.94,79.72,0.0,0.152,0.72,0.691
4,continuous,rr,,,,robot1-sidecar,50,1.6,79.48,0.0,0.152,0.726,0.692
4,continuous,rr,,,,robot1-sidecar,51,1.7,79.5,0.0,0.156,0.732,0.695
4,continuous,rr,,,,robot1-sidecar,52,1.67,79.49,0.0,0.156,0.737,0.697
4,continuous,rr,,,,robot1-sidecar,53,1.48,79.7,0.0,0.16,0.744,0.7
4,continuous,rr,,,,robot1-sidecar,54,1.5,79.62,0.0,0.16,0.749,0.702
4,continuous,rr,,,,robot1-sidecar,55,1.64,79.6,0.0,0.164,0.756,0.704
4,continuous,rr,,,,robot1-sidecar,56,1.65,79.41,0.0,0.164,0.761,0.706
4,continuous,rr,,,,robot1-sidecar,57,1.38,79.37,0.0,0.168,0.768,0.709
4,continuous,rr,,,,robot1-sidecar,58,1.64,79.63,0.0,0.168,0.773,0.711
4,continuous,rr,,,,robot1-sidecar,59,1.11,79.68,0.0,0.172,0.78,0.714
4,continuous,rr,,,,robot1-sidecar,60,1.68,79.99,0.0,0.172,0.785,0.716
4,continuous,rr,,,,robot1-sidecar,61,3.93,75.28,0.0,0.18,0.808,0.745
4,continuous,rr,,,,robot1-sidecar,62,2.94,75.86,0.0,0.18,0.829,0.771
4,continuous,rr,,,,robot1-sidecar,63,2.82,75.38,0.0,0.191,0.856,0.802
4,continuous,rr,,,,robot1-sidecar,64,2.83,75.63,0.0,0.191,0.878,0.828
4,continuous,rr,,,,robot1-sidecar,65,2.39,75.33,0.0,0.203,0.894,0.842
4,continuous,rr,,,,robot1-sidecar,66,1.07,75.62,0.0,0.203,0.9,0.844
4,continuous,rr,,,,robot1-sidecar,67,1.67,75.53,0.0,0.207,0.907,0.847
4,continuous,rr,,,,robot1-sidecar,68,1.58,75.61,0.0,0.207,0.912,0.849
4,continuous,rr,,,,robot1-sidecar,69,1.6,75.86,0.0,0.211,0.919,0.851
4,continuous,rr,,,,robot1-sidecar,70,1.64,75.74,0.0,0.211,0.924,0.853
4,continuous,rr,,,,robot1-sidecar,71,1.83,75.94,0.0,0.215,0.931,0.856
4,continuous,rr,,,,robot1-sidecar,72,1.6,75.41,0.0,0.215,0.936,0.858
4,continuous,rr,,,,robot1-sidecar,73,1.62,75.67,0.0,0.219,0.942,0.861
4,continuous,rr,,,,robot1-sidecar,74,1.85,75.95,0.0,0.219,0.948,0.862
4,continuous,rr,,,,robot1-sidecar,75,2.22,76.14,0.0,0.223,0.954,0.865
4,continuous,rr,,,,robot1-sidecar,76,2.16,75.74,0.0,0.223,0.959,0.867
4,continuous,rr,,,,robot1-sidecar,77,1.66,75.94,0.0,0.227,0.966,0.87
4,continuous,rr,,,,robot1-sidecar,78,1.64,75.85,0.0,0.227,0.971,0.872
4,continuous,rr,,,,robot1-sidecar,79,1.61,75.34,0.0,0.23,0.978,0.874
4,continuous,rr,,,,robot1-sidecar,80,1.04,75.81,0.0,0.23,0.982,0.876
4,continuous,rr,,,,robot1-sidecar,81,3.6,75.26,0.0,0.234,1.0,0.898
4,continuous,rr,,,,robot1-sidecar,82,3.09,74.99,0.0,0.238,1.034,0.947
4,continuous,rr,,,,robot1-sidecar,83,2.87,74.91,0.0,0.242,1.062,0.983
4,continuous,rr,,,,robot1-sidecar,84,3.11,75.79,0.0,0.242,1.084,1.008
4,continuous,rr,,,,robot1-sidecar,85,3.38,75.21,0.0,0.254,1.11,1.04
4,continuous,rr,,,,robot1-sidecar,86,3.19,75.16,0.0,0.254,1.132,1.065
4,continuous,rr,,,,robot1-sidecar,87,2.45,76.52,0.0,0.266,1.146,1.077
4,continuous,rr,,,,robot1-sidecar,88,1.5,76.54,0.0,0.266,1.152,1.079
4,continuous,rr,,,,robot1-sidecar,89,1.56,77.3,0.0,0.27,1.159,1.082
4,continuous,rr,,,,robot1-sidecar,91,1.66,77.69,0.0,0.27,1.165,1.084
4,continuous,rr,,,,robot1-sidecar,92,1.36,77.92,0.0,0.273,1.171,1.086
4,continuous,rr,,,,robot1-sidecar,93,1.57,78.39,0.0,0.273,1.176,1.088
4,continuous,rr,,,,robot1-sidecar,94,1.77,78.44,0.0,0.277,1.183,1.091
4,continuous,rr,,,,robot1-sidecar,95,1.97,79.32,0.0,0.277,1.188,1.093
4,continuous,rr,,,,robot1-sidecar,96,1.26,79.38,0.0,0.281,1.195,1.096
4,continuous,rr,,,,robot1-sidecar,97,1.5,79.93,0.0,0.281,1.2,1.097
4,continuous,rr,,,,robot1-sidecar,98,1.54,80.26,0.0,0.285,1.207,1.1
4,continuous,rr,,,,robot1-sidecar,99,1.56,80.19,0.0,0.285,1.212,1.102
4,continuous,rr,,,,robot1-sidecar,100,1.61,80.43,0.0,0.289,1.217,1.104
4,continuous,rr,,,,robot1-sidecar,101,2.23,66.46,0.0,0.289,1.223,1.106
4,continuous,rr,,,,robot1-sidecar,102,2.07,72.19,0.0,0.293,1.229,1.109
4,continuous,rr,,,,robot1-sidecar,103,5.43,45.56,0.0,0.297,1.262,1.158
4,continuous,rr,,,,robot1-sidecar,104,3.55,44.85,0.0,0.301,1.289,1.191
4,continuous,rr,,,,robot1-sidecar,105,2.76,47.61,0.0,0.301,1.311,1.216
4,continuous,rr,,,,robot1-sidecar,106,2.53,51.18,0.0,0.312,1.337,1.248
4,continuous,rr,,,,robot1-sidecar,107,2.86,43.2,0.0,0.312,1.359,1.273
4,continuous,rr,,,,robot1-sidecar,108,2.0,42.75,0.0,0.324,1.371,1.283
4,continuous,rr,,,,robot1-sidecar,109,1.5,43.25,0.0,0.324,1.378,1.284
4,continuous,rr,,,,robot1-sidecar,110,1.67,43.03,0.0,0.328,1.385,1.287
4,continuous,rr,,,,robot1-sidecar,111,1.57,43.29,0.0,0.328,1.39,1.289
4,continuous,rr,,,,robot1-sidecar,112,1.7,43.04,0.0,0.332,1.396,1.292
4,continuous,rr,,,,robot1-sidecar,113,1.7,42.68,0.0,0.332,1.402,1.294
4,continuous,rr,,,,robot1-sidecar,114,1.73,42.82,0.0,0.336,1.408,1.296
4,continuous,rr,,,,robot1-sidecar,115,1.64,43.04,0.0,0.336,1.413,1.298
4,continuous,rr,,,,robot1-sidecar,116,1.72,43.09,0.0,0.34,1.42,1.301
4,continuous,rr,,,,robot1-sidecar,117,1.52,43.28,0.0,0.34,1.425,1.303
4,continuous,rr,,,,robot1-sidecar,118,1.72,43.06,0.0,0.344,1.432,1.305
4,continuous,rr,,,,robot1-sidecar,119,1.8,43.21,0.0,0.344,1.437,1.307
4,continuous,rr,,,,robot1-sidecar,120,1.69,42.92,0.0,0.355,1.441,1.309
4,continuous,rr,,,,robot1-sidecar,121,0.97,42.81,0.0,0.355,1.441,1.309
4,continuous,rr,,,,robot1-sidecar,122,0.89,42.67,0.0,0.355,1.441,1.309
4,continuous,rr,,,,robot2-sidecar,0,0.02,47.09,0.0,0.016,0.094,0.093
4,continuous,rr,,,,robot2-sidecar,1,5.14,47.38,0.0,0.016,0.124,0.134
4,continuous,rr,,,,robot2-sidecar,2,3.29,47.46,0.0,0.016,0.152,0.172
4,continuous,rr,,,,robot2-sidecar,3,3.03,50.14,0.0,0.02,0.174,0.197
4,continuous,rr,,,,robot2-sidecar,4,2.97,54.02,0.0,0.031,0.2,0.228
4,continuous,rr,,,,robot2-sidecar,5,3.48,56.79,0.0,0.031,0.221,0.252
4,continuous,rr,,,,robot2-sidecar,6,3.02,58.48,0.0,0.039,0.242,0.274
4,continuous,rr,,,,robot2-sidecar,7,1.6,59.03,0.0,0.039,0.247,0.275
4,continuous,rr,,,,robot2-sidecar,8,1.68,58.79,0.0,0.043,0.254,0.278
4,continuous,rr,,,,robot2-sidecar,9,1.65,59.97,0.0,0.043,0.259,0.28
4,continuous,rr,,,,robot2-sidecar,10,1.72,59.64,0.0,0.047,0.266,0.283
4,continuous,rr,,,,robot2-sidecar,11,1.74,60.01,0.0,0.047,0.271,0.285
4,continuous,rr,,,,robot2-sidecar,12,1.8,60.71,0.0,0.051,0.278,0.287
4,continuous,rr,,,,robot2-sidecar,13,1.11,60.13,0.0,0.051,0.283,0.289
4,continuous,rr,,,,robot2-sidecar,14,1.7,60.84,0.0,0.055,0.29,0.292
4,continuous,rr,,,,robot2-sidecar,15,1.64,61.13,0.0,0.055,0.295,0.294
4,continuous,rr,,,,robot2-sidecar,16,1.7,61.46,0.0,0.059,0.301,0.296
4,continuous,rr,,,,robot2-sidecar,17,1.63,61.27,0.0,0.059,0.307,0.298
4,continuous,rr,,,,robot2-sidecar,18,1.68,61.93,0.0,0.062,0.313,0.301
4,continuous,rr,,,,robot2-sidecar,19,1.7,62.5,0.0,0.062,0.318,0.303
4,continuous,rr,,,,robot2-sidecar,20,1.21,62.64,0.0,0.066,0.325,0.306
4,continuous,rr,,,,robot2-sidecar,21,4.13,77.3,0.0,0.07,0.346,0.333
4,continuous,rr,,,,robot2-sidecar,22,3.43,76.84,0.0,0.074,0.375,0.374
4,continuous,rr,,,,robot2-sidecar,23,2.27,76.84,0.0,0.074,0.396,0.399
4,continuous,rr,,,,robot2-sidecar,24,3.09,76.5,0.0,0.086,0.424,0.431
4,continuous,rr,,,,robot2-sidecar,25,3.18,77.04,0.0,0.086,0.445,0.456
4,continuous,rr,,,,robot2-sidecar,26,2.19,77.12,0.0,0.094,0.464,0.477
4,continuous,rr,,,,robot2-sidecar,27,1.08,76.55,0.0,0.094,0.471,0.479
4,continuous,rr,,,,robot2-sidecar,28,1.62,77.15,0.0,0.098,0.478,0.481
4,continuous,rr,,,,robot2-sidecar,29,1.2,76.81,0.0,0.098,0.483,0.483
4,continuous,rr,,,,robot2-sidecar,30,1.66,77.11,0.0,0.102,0.49,0.486
4,continuous,rr,,,,robot2-sidecar,31,1.57,76.99,0.0,0.102,0.495,0.488
4,continuous,rr,,,,robot2-sidecar,32,1.55,76.78,0.0,0.105,0.501,0.49
4,continuous,rr,,,,robot2-sidecar,33,1.57,77.12,0.0,0.105,0.507,0.492
4,continuous,rr,,,,robot2-sidecar,34,1.2,76.59,0.0,0.109,0.513,0.495
4,continuous,rr,,,,robot2-sidecar,35,1.09,76.85,0.0,0.109,0.518,0.497
4,continuous,rr,,,,robot2-sidecar,36,1.1,76.78,0.0,0.113,0.525,0.5
4,continuous,rr,,,,robot2-sidecar,37,2.09,76.79,0.0,0.113,0.529,0.501
4,continuous,rr,,,,robot2-sidecar,38,1.64,76.82,0.0,0.117,0.536,0.504
4,continuous,rr,,,,robot2-sidecar,39,1.95,76.83,0.0,0.117,0.541,0.506
4,continuous,rr,,,,robot2-sidecar,40,2.0,76.91,0.0,0.121,0.548,0.508
4,continuous,rr,,,,robot2-sidecar,41,2.89,75.25,0.0,0.121,0.559,0.521
4,continuous,rr,,,,robot2-sidecar,42,3.68,75.71,0.0,0.129,0.588,0.559
4,continuous,rr,,,,robot2-sidecar,43,2.92,75.37,0.0,0.129,0.61,0.584
4,continuous,rr,,,,robot2-sidecar,44,2.89,75.61,0.0,0.133,0.635,0.613
4,continuous,rr,,,,robot2-sidecar,45,2.66,75.41,0.0,0.133,0.656,0.637
4,continuous,rr,,,,robot2-sidecar,46,1.98,76.16,0.0,0.145,0.673,0.655
4,continuous,rr,,,,robot2-sidecar,47,1.59,75.5,0.0,0.145,0.68,0.657
4,continuous,rr,,,,robot2-sidecar,48,1.65,75.94,0.0,0.148,0.687,0.659
4,continuous,rr,,,,robot2-sidecar,49,1.1,75.86,0.0,0.148,0.692,0.661
4,continuous,rr,,,,robot2-sidecar,50,1.99,75.36,0.0,0.152,0.699,0.664
4,continuous,rr,,,,robot2-sidecar,51,1.64,76.0,0.0,0.152,0.704,0.666
4,continuous,rr,,,,robot2-sidecar,52,1.61,75.69,0.0,0.156,0.709,0.668
4,continuous,rr,,,,robot2-sidecar,53,1.3,75.6,0.0,0.156,0.715,0.67
4,continuous,rr,,,,robot2-sidecar,54,1.65,75.36,0.0,0.16,0.721,0.673
4,continuous,rr,,,,robot2-sidecar,55,1.47,75.5,0.0,0.16,0.727,0.675
4,continuous,rr,,,,robot2-sidecar,56,1.64,75.63,0.0,0.164,0.733,0.677
4,continuous,rr,,,,robot2-sidecar,57,1.67,76.01,0.0,0.164,0.738,0.679
4,continuous,rr,,,,robot2-sidecar,58,1.52,75.27,0.0,0.168,0.745,0.682
4,continuous,rr,,,,robot2-sidecar,59,1.59,75.61,0.0,0.168,0.75,0.684
4,continuous,rr,,,,robot2-sidecar,60,1.67,75.55,0.0,0.172,0.757,0.687
4,continuous,rr,,,,robot2-sidecar,61,1.52,75.92,0.0,0.172,0.762,0.688
4,continuous,rr,,,,robot2-sidecar,62,4.74,75.75,0.0,0.18,0.786,0.718
4,continuous,rr,,,,robot2-sidecar,63,3.02,76.33,0.0,0.18,0.807,0.743
4,continuous,rr,,,,robot2-sidecar,64,3.42,75.83,0.0,0.184,0.833,0.772
4,continuous,rr,,,,robot2-sidecar,65,3.31,75.97,0.0,0.184,0.854,0.797
4,continuous,rr,,,,robot2-sidecar,66,2.04,76.05,0.0,0.195,0.87,0.812
4,continuous,rr,,,,robot2-sidecar,67,1.73,75.99,0.0,0.195,0.876,0.814
4,continuous,rr,,,,robot2-sidecar,68,1.09,76.21,0.0,0.199,0.883,0.817
4,continuous,rr,,,,robot2-sidecar,69,1.52,75.5,0.0,0.199,0.887,0.819
4,continuous,rr,,,,robot2-sidecar,70,1.69,75.61,0.0,0.203,0.894,0.821
4,continuous,rr,,,,robot2-sidecar,71,1.63,75.69,0.0,0.203,0.899,0.823
4,continuous,rr,,,,robot2-sidecar,72,1.68,75.8,0.0,0.207,0.906,0.826
4,continuous,rr,,,,robot2-sidecar,73,1.59,75.77,0.0,0.207,0.911,0.827
4,continuous,rr,,,,robot2-sidecar,74,1.64,75.82,0.0,0.211,0.918,0.83
4,continuous,rr,,,,robot2-sidecar,75,1.87,75.71,0.0,0.211,0.923,0.832
4,continuous,rr,,,,robot2-sidecar,76,2.2,75.59,0.0,0.215,0.929,0.835
4,continuous,rr,,,,robot2-sidecar,77,2.11,75.56,0.0,0.215,0.935,0.837
4,continuous,rr,,,,robot2-sidecar,78,1.16,75.81,0.0,0.219,0.941,0.839
4,continuous,rr,,,,robot2-sidecar,79,1.62,75.49,0.0,0.219,0.947,0.841
4,continuous,rr,,,,robot2-sidecar,80,1.61,75.52,0.0,0.223,0.953,0.844
4,continuous,rr,,,,robot2-sidecar,81,1.57,75.84,0.0,0.223,0.958,0.846
4,continuous,rr,,,,robot2-sidecar,82,3.47,73.84,0.0,0.227,0.976,0.868
4,continuous,rr,,,,robot2-sidecar,83,3.52,73.91,0.0,0.23,1.009,0.916
4,continuous,rr,,,,robot2-sidecar,84,3.35,73.91,0.0,0.234,1.037,0.952
4,continuous,rr,,,,robot2-sidecar,85,3.11,73.67,0.0,0.234,1.059,0.976
4,continuous,rr,,,,robot2-sidecar,86,3.46,74.22,0.0,0.246,1.085,1.008
4,continuous,rr,,,,robot2-sidecar,87,3.22,74.2,0.0,0.246,1.107,1.033
4,continuous,rr,,,,robot2-sidecar,88,2.37,74.67,0.0,0.258,1.12,1.045
4,continuous,rr,,,,robot2-sidecar,90,1.57,75.19,0.0,0.258,1.126,1.047
4,continuous,rr,,,,robot2-sidecar,91,1.73,75.36,0.0,0.262,1.133,1.05
4,continuous,rr,,,,robot2-sidecar,92,1.75,75.57,0.0,0.262,1.139,1.051
4,continuous,rr,,,,robot2-sidecar,93,1.69,76.23,0.0,0.266,1.145,1.054
4,continuous,rr,,,,robot2-sidecar,94,1.38,76.24,0.0,0.266,1.15,1.056
4,continuous,rr,,,,robot2-sidecar,95,1.7,77.02,0.0,0.27,1.157,1.059
4,continuous,rr,,,,robot2-sidecar,96,1.89,76.93,0.0,0.27,1.162,1.061
4,continuous,rr,,,,robot2-sidecar,97,1.8,77.25,0.0,0.273,1.169,1.063
4,continuous,rr,,,,robot2-sidecar,98,1.77,77.81,0.0,0.273,1.174,1.065
4,continuous,rr,,,,robot2-sidecar,99,1.68,78.36,0.0,0.277,1.181,1.068
4,continuous,rr,,,,robot2-sidecar,100,1.71,78.26,0.0,0.277,1.186,1.07
4,continuous,rr,,,,robot2-sidecar,101,1.56,79.08,0.0,0.281,1.192,1.072
4,continuous,rr,,,,robot2-sidecar,102,1.56,79.15,0.0,0.281,1.198,1.074
4,continuous,rr,,,,robot2-sidecar,103,1.94,65.2,0.0,0.285,1.204,1.077
4,continuous,rr,,,,robot2-sidecar,104,6.21,44.95,0.0,0.289,1.237,1.125
4,continuous,rr,,,,robot2-sidecar,105,3.13,44.35,0.0,0.293,1.264,1.158
4,continuous,rr,,,,robot2-sidecar,106,3.24,44.42,0.0,0.293,1.285,1.184
4,continuous,rr,,,,robot2-sidecar,107,3.29,46.6,0.0,0.297,1.311,1.213
4,continuous,rr,,,,robot2-sidecar,108,2.9,42.53,0.0,0.297,1.332,1.238
4,continuous,rr,,,,robot2-sidecar,109,2.02,42.57,0.0,0.309,1.344,1.248
4,continuous,rr,,,,robot2-sidecar,110,1.52,42.93,0.0,0.309,1.35,1.25
4,continuous,rr,,,,robot2-sidecar,111,1.7,42.55,0.0,0.312,1.357,1.252
4,continuous,rr,,,,robot2-sidecar,112,1.63,42.8,0.0,0.312,1.362,1.254
4,continuous,rr,,,,robot2-sidecar,113,1.68,42.31,0.0,0.316,1.369,1.257
4,continuous,rr,,,,robot2-sidecar,114,1.6,43.04,0.0,0.316,1.374,1.259
4,continuous,rr,,,,robot2-sidecar,115,1.69,42.98,0.0,0.32,1.381,1.262
4,continuous,rr,,,,robot2-sidecar,116,1.66,42.73,0.0,0.32,1.386,1.264
4,continuous,rr,,,,robot2-sidecar,117,1.68,43.07,0.0,0.324,1.393,1.266
4,continuous,rr,,,,robot2-sidecar,118,1.53,42.72,0.0,0.324,1.398,1.268
4,continuous,rr,,,,robot2-sidecar,119,1.63,42.71,0.0,0.328,1.405,1.271
4,continuous,rr,,,,robot2-sidecar,120,1.93,43.6,0.0,0.328,1.41,1.273
4,continuous,rr,,,,robot2-sidecar,121,1.17,42.82,0.0,0.34,1.414,1.275
4,continuous,rr,,,,robot2-sidecar,122,1.44,42.67,0.0,0.34,1.414,1.275
4,continuous,rr,,,,robot2-sidecar,123,1.38,42.63,0.0,0.34,1.414,1.275
4,continuous,rr,,,,robot3-sidecar,0,3.63,66.33,0.0,0.016,0.125,0.135
4,continuous,rr,,,,robot3-sidecar,1,2.85,66.09,0.0,0.016,0.154,0.176
4,continuous,rr,,,,robot3-sidecar,2,3.09,67.21,0.0,0.02,0.176,0.2
4,continuous,rr,,,,robot3-sidecar,3,3.09,66.47,0.0,0.023,0.201,0.228
4,continuous,rr,,,,robot3-sidecar,5,1.99,42.18,0.0,0.031,0.242,0.274
4,continuous,rr,,,,robot3-sidecar,6,1.67,41.8,0.0,0.031,0.248,0.276
4,continuous,rr,,,,robot3-sidecar,7,1.67,42.39,0.0,0.035,0.256,0.279
4,continuous,rr,,,,robot3-sidecar,8,1.59,41.76,0.0,0.035,0.26,0.28
4,continuous,rr,,,,robot3-sidecar,9,1.68,41.78,0.0,0.039,0.266,0.283
4,continuous,rr,,,,robot3-sidecar,10,1.7,41.83,0.0,0.039,0.272,0.285
4,continuous,rr,,,,robot3-sidecar,11,1.65,42.23,0.0,0.043,0.278,0.288
4,continuous,rr,,,,robot3-sidecar,12,1.53,42.23,0.0,0.043,0.283,0.29
4,continuous,rr,,,,robot3-sidecar,13,1.64,42.34,0.0,0.047,0.29,0.292
4,continuous,rr,,,,robot3-sidecar,14,1.52,42.05,0.0,0.047,0.295,0.294
4,continuous,rr,,,,robot3-sidecar,15,1.56,42.47,0.0,0.051,0.302,0.297
4,continuous,rr,,,,robot3-sidecar,16,1.51,41.93,0.0,0.051,0.307,0.299
4,continuous,rr,,,,robot3-sidecar,17,1.32,42.21,0.0,0.055,0.314,0.302
4,continuous,rr,,,,robot3-sidecar,18,1.64,42.32,0.0,0.055,0.319,0.304
4,continuous,rr,,,,robot3-sidecar,19,1.69,42.34,0.0,0.059,0.326,0.307
4,continuous,rr,,,,robot3-sidecar,20,3.76,53.03,0.0,0.062,0.346,0.334
4,continuous,rr,,,,robot3-sidecar,21,3.59,53.33,0.0,0.066,0.377,0.375
4,continuous,rr,,,,robot3-sidecar,22,2.85,53.67,0.0,0.066,0.398,0.4
4,continuous,rr,,,,robot3-sidecar,23,3.08,53.34,0.0,0.07,0.422,0.429
4,continuous,rr,,,,robot3-sidecar,24,3.34,55.79,0.0,0.07,0.443,0.453
4,continuous,rr,,,,robot3-sidecar,25,2.93,58.23,0.0,0.078,0.463,0.474
4,continuous,rr,,,,robot3-sidecar,26,1.67,58.47,0.0,0.078,0.469,0.476
4,continuous,rr,,,,robot3-sidecar,27,1.56,58.82,0.0,0.082,0.476,0.478
4,continuous,rr,,,,robot3-sidecar,28,1.56,59.01,0.0,0.082,0.482,0.48
4,continuous,rr,,,,robot3-sidecar,29,1.6,59.76,0.0,0.086,0.488,0.483
4,continuous,rr,,,,robot3-sidecar,30,1.29,60.13,0.0,0.086,0.493,0.485
4,continuous,rr,,,,robot3-sidecar,31,1.55,60.23,0.0,0.09,0.5,0.487
4,continuous,rr,,,,robot3-sidecar,32,1.64,61.62,0.0,0.09,0.505,0.489
4,continuous,rr,,,,robot3-sidecar,33,2.0,61.23,0.0,0.094,0.512,0.492
4,continuous,rr,,,,robot3-sidecar,34,1.71,61.41,0.0,0.094,0.517,0.494
4,continuous,rr,,,,robot3-sidecar,35,1.14,61.54,0.0,0.098,0.523,0.497
4,continuous,rr,,,,robot3-sidecar,36,2.22,62.43,0.0,0.098,0.529,0.498
4,continuous,rr,,,,robot3-sidecar,37,1.24,62.81,0.0,0.102,0.535,0.501
4,continuous,rr,,,,robot3-sidecar,38,1.92,63.09,0.0,0.102,0.541,0.503
4,continuous,rr,,,,robot3-sidecar,39,1.89,63.3,0.0,0.105,0.546,0.506
4,continuous,rr,,,,robot3-sidecar,40,3.52,78.2,0.0,0.105,0.557,0.517
4,continuous,rr,,,,robot3-sidecar,41,3.25,78.31,0.0,0.113,0.586,0.555
4,continuous,rr,,,,robot3-sidecar,42,3.03,78.0,0.0,0.113,0.608,0.58
4,continuous,rr,,,,robot3-sidecar,43,3.37,78.04,0.0,0.125,0.634,0.611
4,continuous,rr,,,,robot3-sidecar,44,3.0,77.54,0.0,0.125,0.655,0.636
4,continuous,rr,,,,robot3-sidecar,45,2.13,77.52,0.0,0.133,0.673,0.653
4,continuous,rr,,,,robot3-sidecar,46,1.61,77.86,0.0,0.133,0.679,0.655
4,continuous,rr,,,,robot3-sidecar,47,1.15,77.55,0.0,0.137,0.686,0.658
4,continuous,rr,,,,robot3-sidecar,48,1.59,78.25,0.0,0.137,0.692,0.66
4,continuous,rr,,,,robot3-sidecar,49,1.1,77.66,0.0,0.141,0.698,0.663
